Eruption Number,Volcano Name,Eruption Category,Evidence Type,Evidence Method,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day
16607,Gamalama,Confirmed,Observations,Reported,2.0,1676,12.0,31.0,,,
17363,Kujusan,Confirmed,Observations,Reported,2.0,1675,6.0,,,,
17259,Asosan,Confirmed,Observations,Reported,2.0,1675,2.0,16.0,,,
16494,Karangetang,Confirmed,Observations,Reported,3.0,1675,,,,,
16279,Lewotobi,Confirmed,Observations,Reported,3.0,1675,,,,,
21020,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1675,,,,,
10746,Pacaya,Confirmed,Observations,Reported,2.0,1674,7.0,,,,
16584,Gamkonora,Confirmed,Observations,Reported,5.0,1673,5.0,20.0,,,
15858,Merapi,Confirmed,Observations,Reported,3.0,1672,8.0,4.0,,,
18111,Iwakisan,Uncertain,Uncertain,Unspecified,2.0,1672,7.0,12.0,1672.0,7.0,28.0
12985,Fayal,Confirmed,Observations,Reported,2.0,1672,4.0,24.0,1673.0,2.0,28.0
18332,Sumisujima,Uncertain,Uncertain,Unspecified,0.0,1672,,,,,
14223,"Fournaise, Piton de la",Confirmed,Observations,Reported,0.0,1672,,,,,
21021,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1672,,,,,
10745,Pacaya,Confirmed,Observations,Reported,2.0,1671,8.0,,,,
14222,"Fournaise, Piton de la",Confirmed,Observations,Reported,0.0,1671,,,,,
13706,Iya,Confirmed,Observations,Reported,3.0,1671,,,,,
17258,Asosan,Uncertain,Uncertain,Unspecified,2.0,1671,,,,,
17054,Aira,Uncertain,Uncertain,Unspecified,2.0,1670,6.0,1.0,,,
17964,Zaozan [Zaosan],Confirmed,Observations,Reported,2.0,1670,4.0,26.0,1670.0,9.0,26.0
18307,Aogashima,Confirmed,Observations,Reported,2.0,1670,,,1680.0,,
15233,Ambae,Confirmed,Correlation,Anthropology,2.0,1670,,,,,
11012,Masaya,Confirmed,Observations,Reported,3.0,1670,,,,,
11352,Galeras,Confirmed,Observations,Reported,3.0,1670,,,1736.0,,
17718,Asamayama,Confirmed,Observations,Reported,2.0,1669,4.0,5.0,1669.0,4.0,15.0
13693,Etna,Confirmed,Observations,Reported,3.0,1669,3.0,11.0,1669.0,7.0,11.0
14221,"Fournaise, Piton de la",Confirmed,Observations,Reported,0.0,1669,,,,,
17963,Zaozan [Zaosan],Confirmed,Observations,Reported,3.0,1669,,,,,
21022,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1669,,,,,
17962,Zaozan [Zaosan],Confirmed,Observations,Reported,2.0,1668,8.0,,,,
10744,Pacaya,Confirmed,Observations,Reported,2.0,1668,8.0,,1669.0,6.0,29.0
17257,Asosan,Confirmed,Observations,Reported,2.0,1668,8.0,,1669.0,,
17256,Asosan,Confirmed,Observations,Reported,2.0,1668,2.0,,,,
18610,Shikotsu,Confirmed,Observations,Reported,5.0,1667,9.0,23.0,1667.0,9.0,26.0
11781,Ubinas,Confirmed,Observations,Reported,3.0,1667,,,,,
10534,Popocatepetl,Confirmed,Observations,Reported,2.0,1666,,,1667.0,,
20655,Lassen Volcanic Center,Confirmed,Sidereal,Dendrochronology,3.0,1666,,,,,
10592,San Martin,Confirmed,Observations,Reported,3.0,1664,1.0,15.0,,,
10743,Pacaya,Confirmed,Observations,Reported,3.0,1664,,,,,
15857,Merapi,Confirmed,Observations,Reported,3.0,1663,12.0,31.0,,,
17175,Unzendake,Confirmed,Observations,Reported,2.0,1663,12.0,11.0,1663.0,12.0,27.0
10533,Popocatepetl,Confirmed,Observations,Reported,3.0,1663,10.0,13.0,1665.0,10.0,19.0
18594,Toya,Confirmed,Observations,Reported,5.0,1663,8.0,16.0,1663.0,9.0,5.0
17174,Unzendake,Confirmed,Observations,Reported,2.0,1663,4.0,,1663.0,5.0,
16376,Teon,Confirmed,Observations,Reported,3.0,1663,1.0,18.0,,,
10637,Atitlan,Confirmed,Observations,Reported,2.0,1663,,,,,
17075,Kirishimayama,Confirmed,Observations,Reported,2.0,1662,9.0,,1664.0,,
17362,Kujusan,Confirmed,Observations,Reported,2.0,1662,1.0,26.0,,,
11780,Ubinas,Confirmed,Observations,Reported,3.0,1662,,,,,
17717,Asamayama,Confirmed,Observations,Reported,2.0,1661,10.0,21.0,,,
17716,Asamayama,Confirmed,Observations,Reported,2.0,1661,4.0,14.0,1661.0,4.0,27.0
12672,Katla,Confirmed,Observations,Reported,4.0,1660,11.0,3.0,1661.0,,
11483,Guagua Pichincha,Confirmed,Observations,Reported,4.0,1660,10.0,27.0,1660.0,11.0,28.0
17715,Asamayama,Confirmed,Observations,Reported,2.0,1660,4.0,8.0,,,
16375,Teon,Confirmed,Observations,Reported,4.0,1660,2.0,,,,
16329,Lewotolok,Confirmed,Observations,Reported,3.0,1660,,,,,
14955,Long Island,Confirmed,Isotopic,14C (uncalibrated),6.0,1660,,,,,
11928,Planchon-Peteroa,Confirmed,Observations,Reported,3.0,1660,,,,,
16374,Teon,Confirmed,Observations,Reported,3.0,1659,11.0,11.0,,,
12797,Grimsvotn,Confirmed,Observations,Reported,2.0,1659,11.0,,,,
17714,Asamayama,Confirmed,Observations,Reported,2.0,1659,7.0,24.0,,,
16605,Gamalama,Confirmed,Observations,Reported,2.0,1659,6.0,,,,
17483,Hakusan,Confirmed,Observations,Reported,2.0,1659,4.0,21.0,1659.0,8.0,8.0
17074,Kirishimayama,Confirmed,Observations,Reported,2.0,1659,2.0,,1661.0,,
10826,San Salvador,Confirmed,Observations,Reported,3.0,1658,11.0,3.0,1671.0,8.0,
17482,Hakusan,Confirmed,Observations,Reported,2.0,1658,10.0,,,,
17713,Asamayama,Confirmed,Observations,Reported,2.0,1658,7.0,24.0,,,
15856,Merapi,Confirmed,Observations,Reported,3.0,1658,,,,,
17712,Asamayama,Confirmed,Observations,Reported,2.0,1657,11.0,25.0,,,
12106,Villarrica,Confirmed,Observations,Reported,1.0,1657,3.0,15.0,,,
17711,Asamayama,Confirmed,Observations,Reported,2.0,1656,12.0,10.0,,,
17710,Asamayama,Confirmed,Observations,Reported,2.0,1655,11.0,25.0,,,
10742,Pacaya,Confirmed,Observations,Reported,2.0,1655,7.0,,,,
12899,Kverkfjoll,Confirmed,Observations,Reported,0.0,1655,4.0,15.0,,,
14458,Taranaki,Confirmed,Sidereal,Dendrochronology,4.0,1655,,,,,
13334,Vesuvius,Confirmed,Observations,Reported,3.0,1654,2.0,25.0,1680.0,3.0,28.0
13692,Etna,Confirmed,Observations,Reported,1.0,1654,1.0,1.0,1656.0,,
16604,Gamalama,Confirmed,Observations,Reported,3.0,1653,12.0,31.0,,,
17709,Asamayama,Uncertain,Uncertain,Unspecified,2.0,1653,,,1654.0,,
13007,Picos Fissural Volcanic System,Confirmed,Observations,Reported,2.0,1652,10.0,19.0,1652.0,10.0,26.0
17708,Asamayama,Confirmed,Observations,Reported,2.0,1652,4.0,12.0,,,
18306,Aogashima,Confirmed,Observations,Reported,3.0,1652,,,,,
19565,Sheveluch,Confirmed,Isotopic,14C (calibrated),5.0,1652,,,,,
16879,Babuyan Claro,Confirmed,Observations,Reported,3.0,1652,,,,,
17574,Asamayama,Confirmed,Observations,Reported,2.0,1651,4.0,12.0,,,
10741,Pacaya,Confirmed,Observations,Reported,2.0,1651,2.0,18.0,1651.0,4.0,13.0
13691,Etna,Confirmed,Observations,Reported,1.0,1651,1.0,17.0,1653.0,7.0,
13885,Santorini,Confirmed,Observations,Reported,4.0,1650,9.0,27.0,1650.0,12.0,6.0
17707,Asamayama,Uncertain,Uncertain,Unspecified,2.0,1650,7.0,2.0,,,
18956,Mutnovsky,Confirmed,Observations,Reported,2.0,1650,,,,,
10337,Northern EPR at 9.8°N,Confirmed,Isotopic,Uranium-series,0.0,1650,,,,,
10252,Hualalai,Confirmed,Isotopic,14C (uncalibrated),1.0,1650,,,,,
10183,Mauna Loa,Confirmed,Isotopic,14C (uncalibrated),0.0,1650,,,,,
20747,Kilauea,Confirmed,Correlation,Tephrochronology,0.0,1650,,,,,
14117,Cameroon,Confirmed,Observations,Reported,3.0,1650,,,,,
16264,Paluweh,Confirmed,Observations,Reported,3.0,1650,,,,,
11967,"Chillan, Nevados de",Confirmed,Observations,Reported,3.0,1650,,,,,
11507,Sumaco,Uncertain,Uncertain,Unspecified,3.0,1650,,,,,
20923,Axial Seamount,Confirmed,Isotopic,14C (calibrated),0.0,1650,,,,,
17706,Asamayama,Confirmed,Observations,Reported,2.0,1649,8.0,17.0,1649.0,8.0,18.0
17255,Asosan,Confirmed,Observations,Reported,2.0,1649,7.0,,1649.0,8.0,
17858,Nikko-Shiranesan,Confirmed,Observations,Reported,2.0,1649,2.0,,,,
14220,"Fournaise, Piton de la",Confirmed,Observations,Reported,0.0,1649,,,,,
17705,Asamayama,Confirmed,Observations,Reported,2.0,1648,8.0,30.0,,,
16603,Gamalama,Confirmed,Observations,Reported,2.0,1648,6.0,15.0,1648.0,6.0,18.0
17704,Asamayama,Confirmed,Observations,Reported,2.0,1648,3.0,20.0,,,
12105,Villarrica,Confirmed,Observations,Reported,1.0,1647,5.0,13.0,,,
17703,Asamayama,Confirmed,Observations,Reported,2.0,1647,2.0,18.0,1647.0,3.0,25.0
13690,Etna,Confirmed,Observations,Reported,2.0,1646,11.0,20.0,1647.0,1.0,17.0
13054,La Palma,Confirmed,Observations,Reported,2.0,1646,10.0,2.0,1646.0,12.0,21.0
16680,Kie Besi,Confirmed,Observations,Reported,4.0,1646,7.0,19.0,1646.0,7.0,21.0
16553,Awu,Confirmed,Observations,Reported,2.0,1646,,,,,
17702,Asamayama,Confirmed,Observations,Reported,2.0,1645,2.0,24.0,1645.0,5.0,21.0
16833,Taal,Confirmed,Observations,Reported,3.0,1645,,,,,
21023,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1645,,,,,
17701,Asamayama,Confirmed,Observations,Reported,2.0,1644,2.0,20.0,,,
12228,Osorno,Confirmed,Observations,Reported,2.0,1644,,,,,
11627,Tungurahua,Confirmed,Observations,Reported,2.0,1644,,,1646.0,,
16602,Gamalama,Uncertain,Uncertain,Unspecified,2.0,1643,6.0,15.0,,,
14893,Manam,Confirmed,Observations,Reported,2.0,1643,4.0,21.0,,,
14941,Karkar,Confirmed,Observations,Reported,3.0,1643,4.0,20.0,,,
18262,Miyakejima,Confirmed,Observations,Reported,3.0,1643,3.0,31.0,1643.0,4.0,
13689,Etna,Confirmed,Observations,Reported,1.0,1643,2.0,20.0,1643.0,2.0,28.0
17053,Aira,Confirmed,Observations,Reported,2.0,1642,4.0,6.0,,,
10532,Popocatepetl,Confirmed,Observations,Reported,2.0,1642,,,,,
21024,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1642,,,,,
11351,Galeras,Confirmed,Observations,Reported,3.0,1641,,,1643.0,,
17961,Zaozan [Zaosan],Confirmed,Observations,Reported,2.0,1641,,,,,
16832,Taal,Confirmed,Observations,Reported,3.0,1641,,,,,
15934,Kelud,Confirmed,Observations,Reported,4.0,1641,,,,,
16694,Parker,Confirmed,Observations,Reported,5.0,1640,12.0,26.0,1641.0,1.0,4.0
16552,Awu,Uncertain,Uncertain,Unspecified,3.0,1640,12.0,,1641.0,1.0,4.0
18562,Hokkaido-Komagatake,Confirmed,Observations,Reported,5.0,1640,7.0,31.0,1640.0,10.0,9.0
12023,Llaima,Confirmed,Observations,Reported,4.0,1640,2.0,,,,
12227,Osorno,Confirmed,Observations,Reported,2.0,1640,,,,,
11626,Tungurahua,Confirmed,Observations,Reported,3.0,1640,,,1641.0,,
10182,Mauna Loa,Confirmed,Isotopic,14C (uncalibrated),0.0,1640,,,,,
14219,"Fournaise, Piton de la",Confirmed,Observations,Reported,0.0,1640,,,,,
20852,Chaiten,Confirmed,Isotopic,14C (calibrated),4.0,1640,,,,,
13017,Sete Cidades,Confirmed,Observations,Reported,2.0,1638,7.0,3.0,1638.0,7.0,28.0
12796,Grimsvotn,Confirmed,Observations,Reported,2.0,1638,2.0,24.0,,,
16107,Raung,Confirmed,Observations,Reported,4.0,1638,,,,,
21025,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1638,,,,,
17254,Asosan,Confirmed,Observations,Reported,2.0,1637,9.0,29.0,1637.0,10.0,5.0
13333,Vesuvius,Confirmed,Observations,Reported,2.0,1637,7.0,1.0,1652.0,12.0,
17073,Kirishimayama,Confirmed,Observations,Reported,2.0,1637,,,1638.0,,
12742,Hekla,Confirmed,Observations,Reported,3.0,1636,5.0,8.0,1637.0,6.0,
16400,Banda Api,Confirmed,Observations,Reported,1.0,1635,11.0,18.0,,,
16601,Gamalama,Confirmed,Observations,Reported,2.0,1635,3.0,29.0,,,
16831,Taal,Confirmed,Observations,Reported,3.0,1635,,,,,
13687,Etna,Confirmed,Observations,Reported,1.0,1634,12.0,19.0,1638.0,4.0,27.0
16830,Taal,Confirmed,Observations,Reported,3.0,1634,,,,,
16399,Banda Api,Confirmed,Observations,Reported,3.0,1632,12.0,16.0,,,
13865,Campi Flegrei del Mar di Sicilia,Confirmed,Observations,Reported,0.0,1632,,,,,
21026,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1632,,,,,
13332,Vesuvius,Confirmed,Observations,Reported,5.0,1631,12.0,16.0,1632.0,1.0,31.0
17253,Asosan,Confirmed,Observations,Reported,2.0,1631,12.0,,,,
13042,Furnas,Confirmed,Observations,Reported,5.0,1630,9.0,3.0,1630.0,11.0,2.0
14694,Raoul Island,Confirmed,Isotopic,14C (uncalibrated),4.0,1630,,,,,
17960,Zaozan [Zaosan],Confirmed,Observations,Reported,2.0,1630,,,,,
10681,Fuego,Confirmed,Observations,Reported,2.0,1629,,,1632.0,,
12794,Grimsvotn,Confirmed,Observations,Reported,2.0,1629,,,,,
13782,Kirishimayama,Confirmed,Observations,Reported,2.0,1628,10.0,26.0,,,
11646,Sangay,Confirmed,Observations,Reported,3.0,1628,10.0,,,,
13469,Vulcano,Confirmed,Observations,Reported,3.0,1626,3.0,,1626.0,4.0,
12671,Katla,Confirmed,Observations,Reported,5.0,1625,9.0,2.0,1625.0,9.0,14.0
17857,Nikko-Shiranesan,Confirmed,Observations,Reported,3.0,1625,,,,,
10353,Southern EPR-Segment K,Confirmed,Correlation,Magnetism,0.0,1625,,,,,
21027,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1625,,,,,
17959,Zaozan [Zaosan],Confirmed,Observations,Reported,3.0,1623,5.0,15.0,1624.0,11.0,15.0
10680,Fuego,Confirmed,Observations,Reported,2.0,1623,1.0,,,,
10740,Pacaya,Confirmed,Observations,Reported,3.0,1623,,,,,
11280,"Ruiz, Nevado del",Confirmed,Observations,Reported,1.0,1623,,,,,
10419,Colima,Confirmed,Observations,Reported,4.0,1622,6.0,8.0,1622.0,6.0,9.0
17958,Zaozan [Zaosan],Confirmed,Observations,Reported,2.0,1622,,,,,
17252,Asosan,Confirmed,Observations,Reported,2.0,1620,6.0,3.0,,,
17005,Kirishimayama,Confirmed,Observations,Reported,2.0,1620,,,,,
17957,Zaozan [Zaosan],Confirmed,Observations,Reported,2.0,1620,,,,,
10360,Southern EPR-Segment I,Confirmed,Correlation,Magnetism,0.0,1620,,,,,
10679,Fuego,Confirmed,Observations,Reported,2.0,1620,,,,,
12792,Grimsvotn,Confirmed,Observations,Reported,2.0,1619,7.0,29.0,,,
18110,Iwakisan,Confirmed,Observations,Reported,2.0,1618,1.0,31.0,,,
10678,Fuego,Confirmed,Observations,Reported,3.0,1617,,,,,
21028,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1617,,,,,
14892,Manam,Confirmed,Observations,Reported,2.0,1616,7.0,6.0,,,
11350,Galeras,Confirmed,Observations,Reported,3.0,1616,7.0,4.0,1616.0,7.0,4.0
13600,Mayon,Confirmed,Observations,Reported,3.0,1616,2.0,19.0,1616.0,2.0,23.0
16398,Banda Api,Confirmed,Observations,Reported,3.0,1615,3.0,16.0,1615.0,4.0,
17127,Kirishimayama,Confirmed,Observations,Reported,2.0,1615,,,1618.0,,
13682,Etna,Confirmed,Observations,Reported,2.0,1614,7.0,1.0,1624.0,,
10677,Fuego,Confirmed,Observations,Reported,2.0,1614,,,,,
17251,Asosan,Confirmed,Observations,Reported,2.0,1613,8.0,8.0,,,
17126,Kirishimayama,Confirmed,Observations,Reported,2.0,1613,,,1614.0,,
10579,"Orizaba, Pico de",Confirmed,Observations,Reported,0.0,1613,,,,,
10901,Telica,Confirmed,Observations,Reported,2.0,1613,,,,,
11011,Masaya,Uncertain,Uncertain,Unspecified,0.0,1613,,,,,
12670,Katla,Confirmed,Observations,Reported,4.0,1612,10.0,12.0,,,
17250,Asosan,Confirmed,Observations,Reported,2.0,1612,8.0,12.0,,,
12561,Eyjafjallajokull,Confirmed,Observations,Reported,2.0,1612,,,,,
21029,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1612,,,,,
10418,Colima,Confirmed,Observations,Reported,3.0,1611,4.0,15.0,1613.0,,
17249,Asosan,Confirmed,Observations,Reported,2.0,1611,,,,,
13681,Etna,Confirmed,Observations,Reported,2.0,1610,2.0,6.0,1610.0,8.0,15.0
20746,Kilauea,Confirmed,Isotopic,14C (uncalibrated),1.0,1610,,,,,
21030,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1610,,,,,
17700,Asamayama,Confirmed,Observations,Reported,2.0,1609,4.0,5.0,,,
16397,Banda Api,Confirmed,Observations,Reported,3.0,1609,,,,,
16600,Gamalama,Confirmed,Observations,Reported,3.0,1608,7.0,18.0,1608.0,7.0,19.0
16829,Taal,Confirmed,Observations,Reported,2.0,1608,,,,,
13679,Etna,Confirmed,Observations,Reported,2.0,1607,6.0,28.0,1608.0,,
10417,Colima,Confirmed,Observations,Reported,4.0,1606,11.0,25.0,1606.0,12.0,13.0
18300,Hachijojima,Confirmed,Observations,Reported,2.0,1606,1.0,23.0,,,
17699,Asamayama,Confirmed,Observations,Reported,2.0,1605,12.0,,1606.0,2.0,
18299,Hachijojima,Confirmed,Observations,Reported,2.0,1605,10.0,27.0,,,
16599,Gamalama,Confirmed,Observations,Reported,2.0,1605,5.0,,,,
18109,Iwakisan,Uncertain,Uncertain,Unspecified,2.0,1605,4.0,10.0,,,
10988,Momotombo,Confirmed,Observations,Reported,4.0,1605,,,1606.0,,
18108,Iwakisan,Confirmed,Observations,Reported,3.0,1604,2.0,7.0,,,
17698,Asamayama,Uncertain,Uncertain,Unspecified,2.0,1604,,,,,
21031,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1604,,,,,
12790,Grimsvotn,Confirmed,Uncertain,Unspecified,2.0,1603,10.0,31.0,1603.0,11.0,
13678,Etna,Confirmed,Observations,Reported,2.0,1603,7.0,,1610.0,,
10416,Colima,Uncertain,Uncertain,Unspecified,2.0,1602,,,,,
18107,Iwakisan,Confirmed,Observations,Reported,2.0,1600,7.0,23.0,1600.0,7.0,25.0
18106,Iwakisan,Confirmed,Observations,Reported,2.0,1600,2.0,22.0,,,
11795,Huaynaputina,Confirmed,Observations,Reported,6.0,1600,2.0,17.0,1600.0,3.0,6.0
17697,Asamayama,Confirmed,Observations,Reported,3.0,1600,1.0,14.0,1600.0,1.0,28.0
10336,Northern EPR at 9.8°N,Confirmed,Isotopic,Uranium-series,0.0,1600,,,,,
14218,"Fournaise, Piton de la",Confirmed,Isotopic,14C (calibrated),0.0,1600,,,,,
16921,Suwanosejima,Confirmed,Correlation,Tephrochronology,4.0,1600,,,,,
11779,Ubinas,Uncertain,Uncertain,Unspecified,2.0,1600,,,,,
21032,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1600,,,,,
11765,"Misti, El",Uncertain,Uncertain,Unspecified,1.0,1599,,,,,
17248,Asosan,Confirmed,Observations,Reported,2.0,1598,12.0,,1599.0,,
12789,Grimsvotn,Confirmed,Observations,Reported,3.0,1598,11.0,7.0,,,
17696,Asamayama,Confirmed,Observations,Reported,2.0,1598,5.0,13.0,,,
17125,Kirishimayama,Confirmed,Observations,Reported,2.0,1598,,,1600.0,,
16396,Banda Api,Confirmed,Observations,Reported,3.0,1598,,,1602.0,,
18105,Iwakisan,Uncertain,Uncertain,Unspecified,2.0,1597,6.0,13.0,,,
17695,Asamayama,Confirmed,Observations,Reported,2.0,1597,4.0,17.0,,,
16106,Raung,Confirmed,Observations,Reported,3.0,1597,1.0,17.0,1597.0,2.0,2.0
12741,Hekla,Confirmed,Observations,Reported,4.0,1597,1.0,3.0,1597.0,6.0,
18104,Iwakisan,Uncertain,Uncertain,Unspecified,2.0,1597,1.0,,,,
17694,Asamayama,Confirmed,Observations,Reported,3.0,1596,5.0,1.0,1596.0,9.0,
17124,Kirishimayama,Uncertain,Uncertain,Unspecified,2.0,1596,,,,,
18261,Miyakejima,Confirmed,Observations,Reported,2.0,1595,11.0,22.0,,,
15187,Tinakula,Confirmed,Observations,Reported,3.0,1595,9.0,7.0,1595.0,9.0,14.0
17693,Asamayama,Confirmed,Observations,Reported,2.0,1595,6.0,1.0,,,
11279,"Ruiz, Nevado del",Confirmed,Observations,Reported,4.0,1595,3.0,9.0,,,
17123,Kirishimayama,Confirmed,Observations,Reported,2.0,1595,,,,,
12103,Villarrica,Confirmed,Observations,Reported,2.0,1594,,,,,
16105,Raung,Confirmed,Observations,Reported,5.0,1593,,,,,
17247,Asosan,Confirmed,Observations,Reported,2.0,1592,,,,,
10531,Popocatepetl,Confirmed,Observations,Reported,2.0,1592,,,1594.0,10.0,
17692,Asamayama,Confirmed,Observations,Reported,3.0,1591,11.0,29.0,,,
17691,Asamayama,Confirmed,Observations,Reported,2.0,1591,4.0,15.0,,,
16828,Taal,Confirmed,Observations,Reported,3.0,1591,,,,,
17690,Asamayama,Confirmed,Observations,Reported,2.0,1590,4.0,15.0,,,
10415,Colima,Confirmed,Observations,Reported,3.0,1590,1.0,14.0,1590.0,1.0,15.0
10530,Popocatepetl,Confirmed,Observations,Reported,2.0,1590,,,,,
16012,Tengger Caldera,Confirmed,Isotopic,14C (uncalibrated),2.0,1590,,,,,
11423,Reventador,Confirmed,Observations,Reported,3.0,1590,,,,,
17122,Kirishimayama,Confirmed,Observations,Reported,2.0,1588,4.0,7.0,,,
10676,Fuego,Confirmed,Observations,Reported,2.0,1587,7.0,24.0,,,
17121,Kirishimayama,Confirmed,Observations,Reported,2.0,1587,5.0,24.0,,,
17246,Asosan,Confirmed,Observations,Reported,2.0,1587,,,,,
15855,Merapi,Confirmed,Observations,Reported,3.0,1587,,,,,
10675,Fuego,Confirmed,Observations,Reported,2.0,1586,6.0,3.0,1586.0,12.0,
16395,Banda Api,Confirmed,Observations,Reported,3.0,1586,4.0,17.0,,,
16104,Raung,Uncertain,Uncertain,Unspecified,3.0,1586,,,,,
15933,Kelud,Confirmed,Observations,Reported,5.0,1586,,,,,
11010,Masaya,Uncertain,Uncertain,Unspecified,0.0,1586,,,,,
17497,Yakedake,Confirmed,Observations,Reported,3.0,1585,12.0,,,,
17120,Kirishimayama,Confirmed,Observations,Reported,2.0,1585,11.0,,,,
13053,La Palma,Confirmed,Observations,Reported,2.0,1585,5.0,19.0,1585.0,8.0,10.0
10674,Fuego,Confirmed,Observations,Reported,2.0,1585,1.0,15.0,1585.0,7.0,
10414,Colima,Confirmed,Observations,Reported,4.0,1585,1.0,10.0,,,
17097,Asosan,Confirmed,Observations,Reported,2.0,1584,8.0,,,,
15853,Merapi,Confirmed,Observations,Reported,3.0,1584,,,,,
21033,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1584,,,,,
17245,Asosan,Confirmed,Observations,Reported,2.0,1583,12.0,14.0,,,
12503,Reykjanes,Confirmed,Observations,Reported,2.0,1583,7.0,15.0,,,
17689,Asamayama,Confirmed,Observations,Reported,2.0,1582,7.0,3.0,,,
11482,Guagua Pichincha,Confirmed,Observations,Reported,3.0,1582,6.0,5.0,1598.0,,
17244,Asosan,Confirmed,Observations,Reported,2.0,1582,2.0,17.0,,,
17688,Asamayama,Confirmed,Observations,Reported,2.0,1582,2.0,16.0,,,
17480,Hakusan,Confirmed,Observations,Reported,2.0,1582,,,,,
21034,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1582,,,,,
10673,Fuego,Confirmed,Observations,Reported,4.0,1581,12.0,5.0,1582.0,1.0,15.0
11349,Galeras,Confirmed,Observations,Reported,3.0,1580,12.0,7.0,1580.0,12.0,7.0
12669,Katla,Confirmed,Observations,Reported,4.0,1580,8.0,11.0,,,
12991,Sao Jorge,Confirmed,Observations,Reported,3.0,1580,5.0,1.0,1580.0,8.0,30.0
11481,Guagua Pichincha,Uncertain,Uncertain,Unspecified,2.0,1580,,,,,
10529,Popocatepetl,Confirmed,Observations,Reported,2.0,1580,,,,,
15112,Billy Mitchell,Confirmed,Isotopic,14C (uncalibrated),6.0,1580,,,,,
17479,Hakusan,Confirmed,Observations,Reported,3.0,1579,9.0,27.0,,,
10636,Atitlan,Confirmed,Observations,Reported,2.0,1579,,,1581.0,12.0,31.0
21035,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1579,,,,,
10987,Momotombo,Confirmed,Observations,Reported,2.0,1578,2.0,,,,
10672,Fuego,Uncertain,Uncertain,Unspecified,2.0,1577,,,,,
11480,Guagua Pichincha,Uncertain,Uncertain,Unspecified,2.0,1577,,,,,
17243,Asosan,Confirmed,Observations,Reported,2.0,1576,11.0,15.0,,,
17119,Kirishimayama,Confirmed,Observations,Reported,2.0,1576,,,1578.0,,
10671,Fuego,Uncertain,Uncertain,Unspecified,2.0,1576,,,,,
10413,Colima,Confirmed,Observations,Reported,3.0,1576,,,,,
19895,Santa Ana,Confirmed,Observations,Reported,3.0,1576,,,,,
11479,Guagua Pichincha,Confirmed,Observations,Reported,2.0,1575,9.0,8.0,,,
10825,San Salvador,Confirmed,Observations,Reported,3.0,1575,,,,,
12226,Osorno,Confirmed,Observations,Reported,2.0,1575,,,,,
10670,Fuego,Uncertain,Uncertain,Unspecified,2.0,1575,,,,,
17118,Kirishimayama,Confirmed,Observations,Reported,2.0,1574,2.0,,,,
17242,Asosan,Confirmed,Observations,Reported,2.0,1574,,,,,
17241,Asosan,Confirmed,Observations,Reported,2.0,1573,,,,,
16827,Taal,Confirmed,Observations,Reported,3.0,1572,,,,,
10528,Popocatepetl,Confirmed,Observations,Reported,2.0,1571,,,,,
18643,Tokachidake,Confirmed,Isotopic,14C (calibrated),2.0,1570,,,,,
13884,Santorini,Confirmed,Observations,Reported,3.0,1570,,,1573.0,,
13330,Vesuvius,Confirmed,Observations,Reported,1.0,1570,,,1572.0,,
11009,Masaya,Confirmed,Observations,Reported,0.0,1570,,,,,
11414,Cayambe,Confirmed,Correlation,Tephrochronology,4.0,1570,,,,,
10578,"Orizaba, Pico de",Confirmed,Observations,Reported,2.0,1569,,,1589.0,,
15181,Savo,Confirmed,Observations,Reported,3.0,1568,,,,,
